work_year,experience_level,job_title,salary,salary_currency,employment_type,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,Machine Learning Engineer,181000,USD,FT,181000,US,0,US,M
2023,SE,Data Scientist,252000,USD,FT,252000,US,0,US,M
2023,SE,Data Scientist,154000,USD,FT,154000,US,0,US,M
2023,EX,Data Architect,180000,USD,FT,180000,US,0,US,M
2023,EX,Data Architect,155000,USD,FT,155000,US,0,US,M
2023,SE,Data Scientist,191765,USD,FT,191765,US,0,US,M
2023,SE,Data Scientist,134236,USD,FT,134236,US,0,US,M
2023,SE,Data Scientist,175000,USD,FT,175000,US,100,US,M
2023,SE,Data Scientist,145000,USD,FT,145000,US,100,US,M
2023,SE,Data Scientist,237000,USD,FT,237000,US,100,US,M
2023,SE,Data Scientist,145000,USD,FT,145000,US,100,US,M
2023,EN,Research Engineer,155000,USD,FT,155000,US,0,US,M
2023,EN,Research Engineer,125000,USD,FT,125000,US,0,US,M
2023,SE,Data Analyst,80000,USD,FT,80000,US,0,US,M
2023,SE,Data Analyst,70000,USD,FT,70000,US,0,US,M
2023,SE,Data Engineer,146000,USD,FT,146000,US,0,US,M
2023,SE,Data Engineer,75000,USD,FT,75000,US,0,US,M
2023,EN,Data Analyst,64200,USD,FT,64200,US,100,US,M
2023,EN,Data Analyst,56100,USD,FT,56100,US,100,US,M
2023,SE,Machine Learning Engineer,170000,USD,FT,170000,US,0,US,M
2023,SE,Machine Learning Engineer,130000,USD,FT,130000,US,0,US,M
2023,SE,Data Analyst,208450,USD,FT,208450,US,100,US,M
2023,SE,Data Analyst,170550,USD,FT,170550,US,100,US,M
2023,SE,Machine Learning Engineer,125000,USD,FT,125000,US,0,US,M
2023,SE,Machine Learning Engineer,100000,USD,FT,100000,US,0,US,M
2023,MI,Data Manager,135000,USD,FT,135000,US,0,US,M
2023,MI,Data Manager,120000,USD,FT,120000,US,0,US,M
2023,SE,Data Scientist,200000,USD,FT,200000,US,100,US,M
2023,SE,Data Scientist,170000,USD,FT,170000,US,100,US,M
2023,SE,Data Scientist,171250,USD,FT,171250,IE,0,IE,M
2023,SE,Data Scientist,113750,USD,FT,113750,IE,0,IE,M
2023,SE,Applied Scientist,222200,USD,FT,222200,US,0,US,L
2023,SE,Applied Scientist,136000,USD,FT,136000,US,0,US,L
2023,SE,Applied Scientist,260000,USD,FT,260000,US,0,US,L
2023,SE,Applied Scientist,136000,USD,FT,136000,US,0,US,L
2023,SE,Data Analyst,153600,USD,FT,153600,US,0,US,M
2023,SE,Data Analyst,100500,USD,FT,100500,US,0,US,M
2023,SE,Applied Scientist,205000,USD,FT,205000,US,100,US,M
2023,SE,Applied Scientist,184000,USD,FT,184000,US,100,US,M
2023,SE,Machine Learning Engineer,115000,USD,FT,115000,CA,100,CA,M
2023,SE,Machine Learning Engineer,95000,USD,FT,95000,CA,100,CA,M
2023,MI,Data Analyst,182500,USD,FT,182500,US,0,US,M
2023,MI,Data Analyst,121500,USD,FT,121500,US,0,US,M
2023,SE,Data Engineer,203100,USD,FT,203100,US,0,US,M
2023,SE,Data Engineer,114500,USD,FT,114500,US,0,US,M
2023,MI,Data Analyst,60000,GBP,FT,72914,GB,0,GB,M
2023,MI,Data Analyst,45000,GBP,FT,54685,GB,0,GB,M
2023,SE,Data Engineer,252000,USD,FT,252000,US,0,US,M
2023,SE,Data Engineer,129000,USD,FT,129000,US,0,US,M
2023,EN,Data Engineer,92700,USD,FT,92700,US,100,US,M
2023,EN,Data Engineer,61800,USD,FT,61800,US,100,US,M
2023,SE,Data Engineer,160000,USD,FT,160000,US,100,US,M
2023,SE,Data Engineer,130000,USD,FT,130000,US,100,US,M
2023,SE,Data Scientist,258000,USD,FT,258000,CA,0,CA,M
2023,SE,Data Scientist,190000,USD,FT,190000,CA,0,CA,M
2023,SE,Data Scientist,170000,USD,FT,170000,US,0,US,M
2023,SE,Data Scientist,135000,USD,FT,135000,US,0,US,M
2023,MI,Data Architect,167500,USD,FT,167500,US,0,US,M
2023,MI,Data Architect,106500,USD,FT,106500,US,0,US,M
2023,SE,Data Scientist,195000,USD,FT,195000,US,0,US,M
2023,SE,Data Scientist,160000,USD,FT,160000,US,0,US,M
2023,MI,Data Engineer,146000,USD,FT,146000,US,0,US,M
2023,MI,Data Engineer,75000,USD,FT,75000,US,0,US,M
2022,EN,Data Engineer,57000,EUR,FT,59888,NL,100,NL,L
2023,EX,Data Engineer,286000,USD,FT,286000,US,100,US,M
2023,EX,Data Engineer,207000,USD,FT,207000,US,100,US,M
2023,SE,Data Analyst,100000,USD,FT,100000,US,100,US,M
2023,SE,Data Analyst,80000,USD,FT,80000,US,100,US,M
2023,SE,Data Engineer,223250,USD,FT,223250,US,0,US,M
2023,SE,Data Engineer,178600,USD,FT,178600,US,0,US,M
2023,EX,Director of Data Science,353200,USD,FT,353200,US,0,US,M
2023,EX,Director of Data Science,249300,USD,FT,249300,US,0,US,M
2023,MI,Machine Learning Scientist,230000,USD,FT,230000,US,0,US,M
2023,MI,Machine Learning Scientist,220000,USD,FT,220000,US,0,US,M
2023,SE,Data Scientist,297300,USD,FT,297300,US,100,US,M
2023,SE,Data Scientist,198200,USD,FT,198200,US,100,US,M
2023,MI,Research Scientist,210000,USD,FT,210000,US,100,US,M
2023,MI,Research Scientist,151800,USD,FT,151800,US,100,US,M
2023,SE,Data Scientist,200000,USD,FT,200000,US,100,US,M
2023,SE,Data Scientist,170000,USD,FT,170000,US,100,US,M
2023,SE,Data Scientist,317070,USD,FT,317070,US,0,US,M
2023,SE,Data Scientist,170730,USD,FT,170730,US,0,US,M
2023,SE,Data Engineer,128000,USD,FT,128000,US,0,US,M
2023,SE,Data Engineer,81500,USD,FT,81500,US,0,US,M
2023,EN,Business Data Analyst,20000,EUR,FT,21461,ES,0,ES,M
2023,SE,AI Developer,108000,USD,FT,108000,UA,0,UA,M
2023,SE,AI Developer,60000,USD,FT,60000,UA,0,UA,M
2023,MI,MLOps Engineer,134000,USD,FT,134000,US,100,US,M
2023,MI,MLOps Engineer,124000,USD,FT,124000,US,100,US,M
2023,SE,Data Engineer,171250,USD,FT,171250,US,0,US,M
2023,SE,Data Engineer,113750,USD,FT,113750,US,0,US,M
2023,SE,Data Engineer,165000,USD,FT,165000,US,0,US,M
2023,SE,Data Engineer,132300,USD,FT,132300,US,0,US,M
2023,SE,Data Scientist,225000,USD,FT,225000,US,0,US,M
2023,SE,Data Scientist,175000,USD,FT,175000,US,0,US,M
2023,SE,Data Engineer,230000,USD,FT,230000,US,0,US,M
2023,SE,Data Engineer,124500,USD,FT,124500,US,0,US,M
2023,SE,Machine Learning Engineer,247500,USD,FT,247500,US,0,US,M
2023,SE,Machine Learning Engineer,172200,USD,FT,172200,US,0,US,M
2023,SE,Data Analyst,175000,USD,FT,175000,US,0,US,M
2023,SE,Data Analyst,145000,USD,FT,145000,US,0,US,M
2023,SE,Data Analyst,148700,USD,FT,148700,US,0,US,M
2023,SE,Data Analyst,125600,USD,FT,125600,US,0,US,M
2023,SE,Data Engineer,145000,USD,FT,145000,US,0,US,M
2023,SE,Data Engineer,115000,USD,FT,115000,US,0,US,M
2023,SE,Research Scientist,200000,USD,FT,200000,US,0,US,M
2023,SE,Research Scientist,150000,USD,FT,150000,US,0,US,M
2023,EN,Research Engineer,160000,USD,FT,160000,US,0,US,M
2023,EN,Research Engineer,120000,USD,FT,120000,US,0,US,M
2023,SE,Data Analyst,185000,USD,FT,185000,US,100,US,M
2023,SE,Data Analyst,120250,USD,FT,120250,US,100,US,M
2023,SE,Data Scientist,275300,USD,FT,275300,US,100,US,M
2023,SE,Data Scientist,183000,USD,FT,183000,US,100,US,M
2023,SE,Data Architect,170000,USD,FT,170000,US,100,US,M
2023,SE,Data Architect,125000,USD,FT,125000,US,100,US,M
2023,MI,Data Architect,167500,USD,FT,167500,US,0,US,M
2023,MI,Data Architect,106500,USD,FT,106500,US,0,US,M
2023,SE,Research Scientist,250000,USD,FT,250000,US,0,US,M
2023,SE,Research Scientist,200000,USD,FT,200000,US,0,US,M
2023,MI,Machine Learning Engineer,135000,USD,FT,135000,US,50,US,L
2023,SE,AI Scientist,1500000,ILS,FT,423834,IL,0,IL,L
2023,SE,Machine Learning Engineer,216000,USD,FT,216000,US,100,US,M
2023,SE,Machine Learning Engineer,184000,USD,FT,184000,US,100,US,M
2023,SE,Data Engineer,180000,USD,FT,180000,US,100,US,M
2023,SE,Data Engineer,165000,USD,FT,165000,US,100,US,M
2023,SE,Data Scientist,185900,USD,FT,185900,US,0,US,M
2023,SE,Data Scientist,129300,USD,FT,129300,US,0,US,M
2023,SE,Data Engineer,145000,USD,FT,145000,US,0,US,M
2023,SE,Data Engineer,120000,USD,FT,120000,US,0,US,M
2023,MI,Data Engineer,143865,USD,FT,143865,US,0,US,M
2023,MI,Data Engineer,115092,USD,FT,115092,US,0,US,M
2023,MI,Machine Learning Engineer,130000,USD,FT,130000,US,0,US,M
2023,MI,Machine Learning Engineer,90000,USD,FT,90000,US,0,US,M
2023,SE,Data Scientist,173000,USD,FT,173000,US,100,US,M
2023,SE,Data Scientist,132000,USD,FT,132000,US,100,US,M
2023,SE,Data Analyst,208049,USD,FT,208049,US,0,US,M
2023,SE,Data Analyst,128500,USD,FT,128500,US,0,US,M
2023,SE,Analytics Engineer,179820,USD,FT,179820,US,0,US,M
2023,SE,Analytics Engineer,143860,USD,FT,143860,US,0,US,M
2023,SE,Data Engineer,167500,USD,FT,167500,US,0,US,M
2023,SE,Data Engineer,106500,USD,FT,106500,US,0,US,M
2023,SE,Data Scientist,275300,USD,FT,275300,US,100,US,M
2023,SE,Data Scientist,183500,USD,FT,183500,US,100,US,M
2023,MI,Data Engineer,149600,USD,FT,149600,US,0,US,M
2023,MI,Data Engineer,102000,USD,FT,102000,US,0,US,M
2023,EX,Data Scientist,145000,USD,FT,145000,US,0,US,M
2023,EX,Data Scientist,100000,USD,FT,100000,US,0,US,M
2023,SE,Data Analyst,190000,USD,FT,190000,US,100,US,M
2023,SE,Data Analyst,95000,USD,FT,95000,US,100,US,M
2023,SE,Data Analyst,153600,USD,FT,153600,US,0,US,M
2023,SE,Data Analyst,106800,USD,FT,106800,US,0,US,M
2023,MI,Data Scientist,90000,EUR,FT,96578,IE,0,IE,M
2023,MI,Data Scientist,75000,EUR,FT,80481,IE,0,IE,M
2023,MI,Data Analyst,128000,USD,FT,128000,US,0,US,M
2023,MI,Data Analyst,85000,USD,FT,85000,US,0,US,M
2023,MI,Data Engineer,151000,USD,FT,151000,US,0,US,M
2023,MI,Data Engineer,140000,USD,FT,140000,US,0,US,M
2023,SE,Data Scientist,275300,USD,FT,275300,US,100,US,M
2023,SE,Data Scientist,183500,USD,FT,183500,US,100,US,M
2023,SE,Machine Learning Scientist,220000,USD,FT,220000,US,0,US,M
2023,SE,Machine Learning Scientist,170000,USD,FT,170000,US,0,US,M
2023,SE,Data Analyst,135000,USD,FT,135000,US,0,US,M
2023,SE,Data Analyst,105500,USD,FT,105500,US,0,US,M
2023,SE,Data Analyst,100000,USD,FT,100000,US,100,US,M
2023,SE,Data Analyst,80000,USD,FT,80000,US,100,US,M
2023,EN,Applied Machine Learning Scientist,40000,EUR,FT,42923,DE,50,DE,M
2023,SE,Data Engineer,160000,USD,FT,160000,CA,100,CA,M
2023,SE,Data Engineer,145000,USD,FT,145000,CA,100,CA,M
2023,MI,Data Analyst,154000,USD,FT,154000,US,0,US,M
2023,MI,Data Analyst,143000,USD,FT,143000,US,0,US,M
2023,MI,Data Scientist,65000,GBP,FT,78990,GB,0,GB,M
2023,MI,Data Scientist,42000,GBP,FT,51039,GB,0,GB,M
2023,EN,Data Scientist,190000,USD,FT,190000,US,0,US,M
2023,EN,Data Scientist,120000,USD,FT,120000,US,0,US,M
2023,MI,Data Scientist,70000,GBP,FT,85066,GB,0,GB,M
2023,MI,Data Scientist,42000,GBP,FT,51039,GB,0,GB,M
2023,MI,Data Scientist,90000,GBP,FT,109371,GB,0,GB,M
2023,MI,Data Scientist,60000,GBP,FT,72914,GB,0,GB,M
2023,SE,Data Engineer,150000,USD,FT,150000,US,0,US,M
2023,SE,Data Engineer,111000,USD,FT,111000,US,0,US,M
2023,EX,Data Engineer,265000,USD,FT,265000,US,0,US,M
2023,EX,Data Engineer,235000,USD,FT,235000,US,0,US,M
2023,EN,Data Scientist,112000,CHF,FT,121093,CH,50,CH,L
2022,MI,Data Scientist,70000,EUR,FT,73546,DE,100,DE,M
2023,SE,Data Engineer,160000,USD,FT,160000,US,100,US,M
2023,SE,Data Engineer,130000,USD,FT,130000,US,100,US,M
2023,MI,Data Engineer,75000,USD,FT,75000,US,100,US,M
2023,MI,Data Engineer,60400,USD,FT,60400,US,100,US,M
2023,EN,Data Analyst,85000,USD,FT,85000,US,100,US,M
2023,EN,Data Analyst,75000,USD,FT,75000,US,100,US,M
2023,SE,Data Engineer,252000,USD,FT,252000,US,0,US,M
2023,SE,Data Engineer,129000,USD,FT,129000,US,0,US,M
2023,EN,Data Engineer,92700,USD,FT,92700,US,100,US,M
2023,EN,Data Engineer,61800,USD,FT,61800,US,100,US,M
2022,SE,Lead Data Scientist,164000,EUR,FT,172309,IE,100,IE,L
2023,MI,Data Scientist,56000,EUR,FT,60093,AT,100,DE,M
2023,MI,Data Analyst,83500,USD,FT,83500,US,100,US,M
2023,MI,Data Analyst,52500,USD,FT,52500,US,100,US,M
2023,SE,Data Scientist,201036,USD,FT,201036,US,0,US,M
2023,SE,Data Scientist,134024,USD,FT,134024,US,0,US,M
2023,SE,Data Analyst,165000,USD,FT,165000,US,100,US,M
2023,SE,Data Analyst,140000,USD,FT,140000,US,100,US,M
2023,EN,Data Engineer,62000,USD,FT,62000,US,100,US,M
2023,EN,Data Engineer,58000,USD,FT,58000,US,100,US,M
2023,SE,Data Scientist,172000,USD,FT,172000,US,0,US,M
2023,SE,Data Scientist,115000,USD,FT,115000,US,0,US,M
2023,EN,Data Engineer,125000,USD,FT,125000,US,0,US,M
2023,EN,Data Engineer,90000,USD,FT,90000,US,0,US,M
2023,SE,Data Engineer,163800,USD,FT,163800,US,0,US,M
2023,SE,Data Engineer,126000,USD,FT,126000,US,0,US,M
2023,SE,Data Scientist,237000,USD,FT,237000,US,100,US,M
2023,SE,Data Scientist,145000,USD,FT,145000,US,100,US,M
2023,MI,Data Engineer,90000,USD,FT,90000,US,100,US,M
2023,MI,Data Engineer,90000,USD,FT,90000,US,100,US,M
2023,SE,Data Engineer,139500,USD,FT,139500,US,0,US,M
2023,SE,Data Engineer,109400,USD,FT,109400,US,0,US,M
2023,SE,Data Scientist,258000,USD,FT,258000,CA,0,CA,M
2023,SE,Data Scientist,190000,USD,FT,190000,CA,0,CA,M
2023,MI,Data Engineer,145000,USD,FT,145000,US,0,US,M
2023,MI,Data Engineer,120000,USD,FT,120000,US,0,US,M
2023,SE,Data Engineer,205600,USD,FT,205600,US,0,US,L
2023,SE,Data Engineer,105700,USD,FT,105700,US,0,US,L
2023,SE,Data Engineer,252000,USD,FT,252000,US,0,US,M
2023,SE,Data Engineer,129000,USD,FT,129000,US,0,US,M
2023,SE,Data Scientist,239748,USD,FT,239748,US,0,US,M
2023,SE,Data Scientist,159832,USD,FT,159832,US,0,US,M
2023,SE,Data Scientist,186300,USD,FT,186300,US,100,US,M
2023,SE,Data Scientist,102500,USD,FT,102500,US,100,US,M
2023,SE,Data Engineer,165000,USD,FT,165000,US,0,US,M
2023,SE,Data Engineer,132300,USD,FT,132300,US,0,US,M
2023,SE,Data Scientist,190000,USD,FT,190000,US,0,US,M
2023,SE,Data Scientist,126000,USD,FT,126000,US,0,US,M
2023,SE,Data Architect,149040,USD,FT,149040,US,100,US,M
2023,SE,Data Architect,113900,USD,FT,113900,US,100,US,M
2023,SE,Data Engineer,153600,USD,FT,153600,US,100,US,M
2023,SE,Data Engineer,106800,USD,FT,106800,US,100,US,M
2023,SE,Data Engineer,172600,USD,FT,172600,US,100,US,M
2023,SE,Data Engineer,107900,USD,FT,107900,US,100,US,M
2023,SE,Data Analyst,180180,USD,FT,180180,US,0,US,M
2023,SE,Data Analyst,106020,USD,FT,106020,US,0,US,M
2023,SE,Data Architect,376080,USD,FT,376080,US,100,US,M
2023,SE,Data Architect,213120,USD,FT,213120,US,100,US,M
2023,SE,Data Analyst,153600,USD,FT,153600,US,0,US,M
2023,SE,Data Analyst,100500,USD,FT,100500,US,0,US,M
2023,SE,Data Analyst,206500,USD,FT,206500,US,100,US,M
2023,SE,Data Analyst,121600,USD,FT,121600,US,100,US,M
2023,SE,Data Engineer,260000,USD,FT,260000,US,0,US,M
2023,SE,Data Engineer,225000,USD,FT,225000,US,0,US,M
2023,EX,Data Engineer,194500,USD,FT,194500,US,0,US,M
2023,EX,Data Engineer,115500,USD,FT,115500,US,0,US,M
2023,SE,Cloud Database Engineer,170000,USD,FT,170000,US,100,US,L
2023,SE,Applied Machine Learning Scientist,90000,USD,FT,90000,US,100,US,L
2023,EN,Data Analyst,95000,USD,FT,95000,US,100,US,M
2023,EN,Data Analyst,70000,USD,FT,70000,US,100,US,M
2023,SE,Data Engineer,275000,USD,FT,275000,US,0,US,M
2023,SE,Data Engineer,160000,USD,FT,160000,US,0,US,M
2023,SE,Data Analyst,115934,USD,FT,115934,US,100,US,M
2023,SE,Data Analyst,81666,USD,FT,81666,US,100,US,M
2023,SE,Data Scientist,175000,USD,FT,175000,US,0,US,M
2023,SE,Data Scientist,120000,USD,FT,120000,US,0,US,M
2023,SE,Machine Learning Engineer,150000,USD,FT,150000,US,100,US,M
2023,SE,Machine Learning Engineer,120000,USD,FT,120000,US,100,US,M
2023,SE,Research Engineer,200000,USD,FT,200000,US,0,US,M
2023,SE,Research Engineer,175000,USD,FT,175000,US,0,US,M
2023,MI,Data Analyst,206000,USD,FT,206000,US,0,US,M
2023,MI,Data Analyst,130000,USD,FT,130000,US,0,US,M
2023,SE,Data Architect,138000,USD,FT,138000,GB,100,GB,M
2023,SE,Data Architect,92000,USD,FT,92000,GB,100,GB,M
2023,SE,Data Manager,65000,USD,FT,65000,CO,0,CO,M
2023,SE,Data Manager,48000,USD,FT,48000,CO,0,CO,M
2023,SE,Data Analyst,110000,USD,FT,110000,US,100,US,M
2023,SE,Data Analyst,75000,USD,FT,75000,US,100,US,M
2023,SE,Analytics Engineer,130000,USD,FT,130000,US,0,US,M
2023,SE,Analytics Engineer,87000,USD,FT,87000,US,0,US,M
2023,MI,Data Analyst,160000,USD,FT,160000,US,0,US,M
2023,MI,Data Analyst,112000,USD,FT,112000,US,0,US,M
2023,MI,Data Engineer,162500,USD,FT,162500,US,0,US,M
2023,MI,Data Engineer,130000,USD,FT,130000,US,0,US,M
2023,SE,Data Science Manager,299500,USD,FT,299500,US,0,US,M
2023,SE,Data Science Manager,245100,USD,FT,245100,US,0,US,M
2023,MI,Data Scientist,145000,USD,FT,145000,US,0,US,M
2023,MI,Data Scientist,100000,USD,FT,100000,US,0,US,M
2023,SE,Data Engineer,147100,USD,FT,147100,US,0,US,M
2023,SE,Data Engineer,90700,USD,FT,90700,US,0,US,M
2023,EN,Data Engineer,115100,USD,FT,115100,US,0,US,M
2023,EN,Data Engineer,73900,USD,FT,73900,US,0,US,M
2023,SE,Data Engineer,168400,USD,FT,168400,US,0,US,M
2023,SE,Data Engineer,105200,USD,FT,105200,US,0,US,M
2023,SE,Data Scientist,210000,USD,FT,210000,US,0,US,M
2023,SE,Data Scientist,160000,USD,FT,160000,US,0,US,M
2023,MI,Data Scientist,145000,USD,FT,145000,US,0,US,M
2023,MI,Data Scientist,100000,USD,FT,100000,US,0,US,M
2023,SE,Applied Scientist,222200,USD,FT,222200,US,0,US,L
2023,SE,Applied Scientist,136000,USD,FT,136000,US,0,US,L
2023,MI,Data Analyst,100000,USD,FT,100000,US,0,US,M
2023,MI,Data Analyst,85000,USD,FT,85000,US,0,US,M
2023,MI,Data Engineer,70000,GBP,FT,85066,GB,100,GB,M
2023,MI,Data Engineer,47500,GBP,FT,57723,GB,100,GB,M
2023,EX,Data Scientist,200000,USD,FT,200000,US,0,US,M
2023,EX,Data Scientist,145000,USD,FT,145000,US,0,US,M
2023,MI,Data Engineer,140000,USD,FT,140000,US,0,US,M
2023,MI,Data Engineer,95000,USD,FT,95000,US,0,US,M
2023,SE,Data Analyst,185000,USD,FT,185000,US,100,US,M
2023,SE,Data Analyst,120250,USD,FT,120250,US,100,US,M
2023,MI,Financial Data Analyst,130000,USD,FT,130000,US,100,US,L
2023,SE,Data Scientist,205000,USD,FT,205000,US,0,US,M
2023,SE,Data Scientist,140000,USD,FT,140000,US,0,US,M
2023,SE,Data Scientist,297300,USD,FT,297300,US,100,US,M
2023,SE,Data Scientist,198200,USD,FT,198200,US,100,US,M
2023,SE,Research Scientist,141288,USD,FT,141288,US,0,US,M
2023,SE,Research Scientist,94192,USD,FT,94192,US,0,US,M
2023,SE,Data Infrastructure Engineer,184000,USD,FT,184000,US,100,US,M
2023,SE,Data Infrastructure Engineer,143000,USD,FT,143000,US,100,US,M
2023,SE,Data Analyst,70000,USD,FT,70000,US,0,US,M
2023,SE,Data Analyst,55000,USD,FT,55000,US,0,US,M
2023,SE,Analytics Engineer,275300,USD,FT,275300,US,100,US,M
2023,SE,Analytics Engineer,183500,USD,FT,183500,US,100,US,M
2023,MI,Data Analyst,75000,USD,FT,75000,US,100,US,M
2023,MI,Data Analyst,65000,USD,FT,65000,US,100,US,M
2023,MI,ML Engineer,160000,USD,FT,160000,US,0,US,M
2023,MI,ML Engineer,147000,USD,FT,147000,US,0,US,M
2023,SE,Data Architect,149040,USD,FT,149040,US,100,US,M
2023,SE,Data Architect,113900,USD,FT,113900,US,100,US,M
2023,MI,Software Data Engineer,100000,SGD,FT,75020,SG,100,SG,L
2023,SE,Data Analyst,180180,USD,FT,180180,US,0,US,M
2023,SE,Data Analyst,106020,USD,FT,106020,US,0,US,M
2023,MI,Data Scientist,1400000,INR,FT,17022,IN,100,IN,L
2023,EN,AI Programmer,70000,USD,FT,70000,IN,0,AU,L
2023,EN,AI Developer,80000,USD,FT,80000,SE,50,SE,M
2023,MI,Lead Data Analyst,1500000,INR,FT,18238,IN,50,IN,L
2023,MI,Machine Learning Engineer,250000,USD,FT,250000,US,0,US,M
2023,MI,Machine Learning Engineer,150000,USD,FT,150000,US,0,US,M
2023,SE,Data Engineer,139500,USD,FT,139500,US,0,US,M
2023,SE,Data Engineer,109400,USD,FT,109400,US,0,US,M
2023,SE,Data Scientist,105000,USD,FT,105000,US,0,US,M
2023,SE,Data Scientist,70000,USD,FT,70000,US,0,US,M
2023,EX,Data Engineer,210914,USD,FT,210914,US,100,US,M
2023,EX,Data Engineer,116704,USD,FT,116704,US,100,US,M
2023,EN,Research Scientist,150000,USD,FT,150000,US,0,US,M
2023,EN,Research Scientist,100000,USD,FT,100000,US,0,US,M
2023,SE,Data Engineer,146000,USD,FT,146000,US,0,US,M
2023,SE,Data Engineer,75000,USD,FT,75000,US,0,US,M
2023,EN,Data Analyst,75000,USD,FT,75000,US,100,US,M
2023,EN,Data Analyst,60000,USD,FT,60000,US,100,US,M
2023,MI,Analytics Engineer,185700,USD,FT,185700,US,0,US,M
2023,MI,Analytics Engineer,165000,USD,FT,165000,US,0,US,M
2023,SE,Data Engineer,160000,USD,FT,160000,US,100,US,M
2023,SE,Data Engineer,130000,USD,FT,130000,US,100,US,M
2023,SE,Data Analyst,169000,USD,FT,169000,US,0,US,M
2023,SE,Data Analyst,110600,USD,FT,110600,US,0,US,M
2023,SE,Data Operations Engineer,193000,USD,FT,193000,US,100,US,M
2023,SE,Data Operations Engineer,136850,USD,FT,136850,US,100,US,M
2023,SE,Machine Learning Engineer,139500,USD,FT,139500,US,0,US,M
2023,SE,Machine Learning Engineer,109400,USD,FT,109400,US,0,US,M
2023,SE,Data Engineer,276000,USD,FT,276000,US,100,US,M
2023,SE,Data Engineer,178500,USD,FT,178500,US,100,US,M
2023,MI,Data Scientist,55000,EUR,FT,59020,ES,0,ES,M
2023,MI,Data Scientist,45000,EUR,FT,48289,ES,0,ES,M
2023,MI,Data Engineer,70000,EUR,FT,75116,SI,100,SI,M
2023,MI,Data Engineer,45000,EUR,FT,48289,SI,100,SI,M
2023,SE,Machine Learning Engineer,161000,GBP,FT,195652,GB,0,GB,M
2023,SE,Machine Learning Engineer,83300,GBP,FT,101228,GB,0,GB,M
2023,SE,Data Engineer,112700,GBP,FT,136956,GB,0,GB,M
2023,SE,Data Engineer,83300,GBP,FT,101228,GB,0,GB,M
2023,SE,Data Engineer,252000,USD,FT,252000,US,0,US,M
2023,SE,Data Engineer,129000,USD,FT,129000,US,0,US,M
2022,SE,BI Developer,130000,USD,FT,130000,US,100,US,L
2021,MI,Data Science Lead,150000,USD,FT,150000,US,100,US,M
2023,SE,Data Engineer,163800,USD,FT,163800,US,0,US,M
2023,SE,Data Engineer,126000,USD,FT,126000,US,0,US,M
2023,SE,ML Engineer,260000,USD,FT,260000,CA,100,CA,M
2023,SE,ML Engineer,110000,USD,FT,110000,CA,100,CA,M
2023,SE,Analytics Engineer,170000,USD,FT,170000,US,100,US,M
2023,SE,Analytics Engineer,130000,USD,FT,130000,US,100,US,M
2023,SE,Machine Learning Engineer,247500,USD,FT,247500,US,0,US,M
2023,SE,Machine Learning Engineer,172200,USD,FT,172200,US,0,US,M
2023,SE,Data Scientist,239748,USD,FT,239748,US,0,US,M
2023,SE,Data Scientist,159832,USD,FT,159832,US,0,US,M
2023,SE,Machine Learning Engineer,163800,USD,FT,163800,US,0,US,M
2023,SE,Machine Learning Engineer,126000,USD,FT,126000,US,0,US,M
2023,MI,Data Scientist,128750,USD,FT,128750,US,0,US,M
2023,MI,Data Scientist,106250,USD,FT,106250,US,0,US,M
2023,SE,Data Engineer,252000,USD,FT,252000,US,0,US,M
2023,SE,Data Engineer,129000,USD,FT,129000,US,0,US,M
2023,SE,Data Science Manager,299500,USD,FT,299500,US,0,US,M
2023,SE,Data Science Manager,245100,USD,FT,245100,US,0,US,M
